Date,Open,High,Low,Close,Volume,Company
2021-09-22,2196.0919,2225.4916,2186.2008,2215.7829,272044,RELIANCE.BSE
2021-09-21,2197.9151,2202.4732,2173.8940,2191.6705,376728,RELIANCE.BSE
2021-09-20,2165.0968,2204.2965,2160.5387,2182.3264,215248,RELIANCE.BSE
2021-09-17,2228.9102,2238.7557,2168.5610,2179.1358,231182,RELIANCE.BSE
2021-09-16,2168.7433,2220.7056,2157.8039,2213.5038,408347,RELIANCE.BSE
2021-09-15,2162.3620,2183.5571,2159.4904,2168.6977,76028,RELIANCE.BSE
2021-09-14,2167.8317,2182.4176,2156.9834,2158.9890,241961,RELIANCE.BSE
2021-09-13,2213.4127,2215.2359,2158.8067,2161.9517,224625,RELIANCE.BSE
2021-09-09,2216.1020,2222.8024,2202.4732,2211.0880,102685,RELIANCE.BSE
2021-09-08,2237.1148,2238.0264,2193.4938,2215.7829,233017,RELIANCE.BSE
2021-09-07,2214.4155,2240.7613,2198.8268,2225.5372,276017,RELIANCE.BSE
2021-09-06,2200.6500,2260.6802,2200.0574,2210.2676,601994,RELIANCE.BSE
2021-09-03,2103.5625,2182.6911,2102.9244,2177.1758,543323,RELIANCE.BSE
2021-09-02,2060.2606,2103.1067,2058.8476,2090.9366,293438,RELIANCE.BSE
2021-09-01,2073.9349,2090.2529,1941.7500,2069.1489,299873,RELIANCE.BSE
2021-08-31,2074.1628,2081.2278,2044.3072,2059.6224,376864,RELIANCE.BSE
2021-08-30,2042.0282,2073.9349,2041.6635,2069.4223,161691,RELIANCE.BSE
2021-08-27,2034.7352,2044.1705,2020.0581,2029.9492,178133,RELIANCE.BSE
2021-08-26,2011.9447,2046.4495,2010.0303,2033.5045,213604,RELIANCE.BSE
2021-08-25,1990.7040,2023.7046,1987.3310,2007.6601,208006,RELIANCE.BSE
2021-08-24,1972.6539,1998.1793,1964.9507,1989.8835,270903,RELIANCE.BSE
2021-08-23,1976.3915,1979.9924,1943.9835,1971.2865,133580,RELIANCE.BSE
2021-08-20,1958.1592,1979.7645,1949.0430,1956.5182,254217,RELIANCE.BSE
2021-08-18,1982.7729,1992.8007,1962.4438,1979.6278,148076,RELIANCE.BSE
2021-08-17,1978.2148,1991.8891,1958.4326,1972.6995,183210,RELIANCE.BSE
2021-08-16,1956.7917,2007.3866,1940.5649,1980.4483,361511,RELIANCE.BSE
2021-08-13,1928.8050,1959.8001,1923.6543,1955.1964,208107,RELIANCE.BSE
2021-08-12,1937.2375,1938.7872,1919.3242,1923.7455,235334,RELIANCE.BSE
2021-08-11,1913.4898,1932.1780,1898.4936,1929.0785,346083,RELIANCE.BSE
2021-08-10,1900.4536,1926.0701,1890.2891,1903.8266,415981,RELIANCE.BSE
2021-08-09,1892.7049,1904.8294,1883.2240,1893.6621,236037,RELIANCE.BSE
2021-08-06,1937.3742,1956.3359,1895.4397,1904.4192,336073,RELIANCE.BSE
2021-08-05,1929.8078,1964.1758,1918.3214,1944.7583,357064,RELIANCE.BSE
2021-08-04,1912.2135,1927.2552,1902.5504,1917.6377,297852,RELIANCE.BSE
2021-08-03,1900.7271,1906.4247,1881.7198,1902.4592,318185,RELIANCE.BSE
2021-08-02,1866.2679,1895.2574,1860.6158,1888.4202,406792,RELIANCE.BSE
2021-07-30,1873.6064,1885.3663,1850.9527,1855.5108,228312,RELIANCE.BSE
2021-07-29,1868.8204,1891.0639,1863.1228,1873.6064,142646,RELIANCE.BSE
2021-07-28,1878.0278,1878.0734,1838.3723,1856.8326,207230,RELIANCE.BSE
2021-07-27,1895.2574,1899.3597,1860.7982,1872.7404,271432,RELIANCE.BSE
2021-07-26,1923.5176,1934.0924,1888.6026,1894.0723,378150,RELIANCE.BSE
2021-07-23,1946.3081,1946.3081,1916.9995,1919.1418,253418,RELIANCE.BSE
2021-07-22,1924.6115,1936.3714,1913.3075,1933.5454,170937,RELIANCE.BSE
2021-07-20,1911.9856,1921.7855,1899.8155,1908.5670,262169,RELIANCE.BSE
2021-07-19,1918.0479,1936.2803,1908.0201,1913.5810,1466286,RELIANCE.BSE
2021-07-16,1900.7271,1927.6199,1900.7271,1925.1585,333073,RELIANCE.BSE
2021-07-15,1910.7549,1910.7549,1894.9383,1899.1318,211763,RELIANCE.BSE
2021-07-14,1916.8628,1920.6004,1897.9923,1901.6387,143306,RELIANCE.BSE
2021-07-13,1914.4014,1917.4098,1903.5531,1913.9912,356025,RELIANCE.BSE
2021-07-12,1897.8099,1915.9967,1891.7477,1900.2257,1575869,RELIANCE.BSE
2021-07-09,1902.4592,1906.3792,1883.3608,1889.9700,439784,RELIANCE.BSE
2021-07-08,1928.0757,1928.8050,1897.0806,1907.9289,319555,RELIANCE.BSE
2021-07-07,1938.4226,1939.6989,1913.2163,1923.6543,432960,RELIANCE.BSE
2021-07-06,1959.9824,1960.0280,1933.5454,1938.0579,277840,RELIANCE.BSE
2021-07-05,1948.8606,1962.7173,1943.1174,1959.8912,461608,RELIANCE.BSE
2021-07-02,1914.3102,1944.7128,1909.1596,1941.0207,227146,RELIANCE.BSE
2021-07-01,1927.2552,1934.4570,1909.4331,1912.3503,425382,RELIANCE.BSE
2021-06-30,1909.8433,1935.8245,1907.0629,1924.3381,426251,RELIANCE.BSE
2021-06-29,1904.3736,1922.6060,1899.1774,1902.7327,447665,RELIANCE.BSE
2021-06-28,1936.2803,1939.1063,1897.1718,1901.6387,663274,RELIANCE.BSE
2021-06-25,1968.9163,1968.9163,1897.2174,1918.3214,835596,RELIANCE.BSE
2021-06-24,2019.0554,2019.2377,1950.8662,1963.0363,1045454,RELIANCE.BSE
2021-06-23,2050.2327,2051.1444,2006.8852,2010.2126,674944,RELIANCE.BSE
2021-06-22,2055.4290,2060.9443,2023.7958,2029.2655,271039,RELIANCE.BSE
2021-06-21,2009.5289,2049.0476,2006.4294,2039.8403,243713,RELIANCE.BSE
2021-06-18,2021.2888,2037.4245,1991.2054,2028.3995,267640,RELIANCE.BSE
2021-06-17,2005.7913,2037.4701,1987.1942,2019.7391,351428,RELIANCE.BSE
2021-06-16,2049.3211,2049.3211,2011.7168,2016.1838,497096,RELIANCE.BSE
2021-06-15,2056.8420,2073.4790,2043.1221,2050.8709,634070,RELIANCE.BSE
2021-06-14,2018.3261,2058.7108,2001.9169,2046.8598,386196,RELIANCE.BSE
2021-06-11,1993.4388,2030.9976,1989.7924,2017.4144,229252,RELIANCE.BSE
2021-06-10,1998.4527,2032.8664,1984.7785,1989.7924,268564,RELIANCE.BSE
2021-06-09,2023.7046,2025.2544,1967.5033,1982.5450,359005,RELIANCE.BSE
2021-06-08,2028.0348,2030.1771,2004.1048,2018.9642,152318,RELIANCE.BSE
2021-06-07,2010.9419,2043.6691,1991.5244,2030.4506,615525,RELIANCE.BSE
2021-06-04,2022.8842,2022.8842,1990.7951,1996.9942,261311,RELIANCE.BSE
2021-06-03,2025.6190,2051.1444,2002.0081,2013.9959,760173,RELIANCE.BSE
2021-06-02,1969.0074,2014.5884,1967.7767,2006.7485,400317,RELIANCE.BSE
2021-06-01,1972.8362,2007.1131,1957.5666,1976.6195,916472,RELIANCE.BSE
2021-05-31,1915.3130,1997.8146,1897.9923,1969.5088,2034450,RELIANCE.BSE
2021-05-28,1814.1232,1918.9595,1809.6563,1909.7521,2158323,RELIANCE.BSE
2021-05-27,1796.7113,1816.1288,1789.6007,1803.3661,274228,RELIANCE.BSE
2021-05-26,1809.4740,1809.4740,1792.2444,1795.5718,184227,RELIANCE.BSE
2021-05-25,1814.1688,1820.5046,1786.8658,1790.8769,204518,RELIANCE.BSE
2021-05-24,1829.9854,1831.8998,1806.4656,1810.0665,710011,RELIANCE.BSE
2021-05-21,1819.3195,1831.4440,1805.0070,1824.0599,210603,RELIANCE.BSE
2021-05-20,1819.9120,1833.0849,1806.0098,1809.8386,276354,RELIANCE.BSE
2021-05-19,1806.8303,1838.3723,1797.8052,1819.9120,563712,RELIANCE.BSE
2021-05-18,1803.1838,1825.6552,1797.8052,1812.1177,578117,RELIANCE.BSE
2021-05-17,1767.3571,1789.6463,1760.3377,1787.2760,405141,RELIANCE.BSE
2021-05-14,1754.9591,1769.9097,1738.0030,1765.6707,515884,RELIANCE.BSE
2021-05-12,1763.0725,1763.0725,1739.1425,1744.4299,373114,RELIANCE.BSE
2021-05-11,1747.5750,1767.3116,1741.2392,1762.7990,265869,RELIANCE.BSE
2021-05-10,1771.9608,1774.1031,1750.6745,1755.5061,225581,RELIANCE.BSE
2021-05-07,1768.5423,1782.6268,1755.6884,1760.6112,178669,RELIANCE.BSE
2021-05-06,1755.7796,1763.2093,1738.6867,1759.3349,231521,RELIANCE.BSE
2021-05-05,1750.0364,1766.6279,1739.5072,1750.0820,287285,RELIANCE.BSE
2021-05-04,1781.3049,1793.6118,1742.1053,1747.1648,1021839,RELIANCE.BSE
2021-05-03,1790.1476,1804.0954,1771.9152,1786.0909,693942,RELIANCE.BSE
2021-04-30,1836.6402,1856.4224,1811.7530,1818.1799,321474,RELIANCE.BSE
2021-04-29,1838.4179,1864.2623,1830.5324,1844.3890,253013,RELIANCE.BSE
2021-04-28,1822.7380,1829.9854,1805.6908,1819.6385,442402,RELIANCE.BSE
2021-04-27,1771.2771,1821.0060,1769.3627,1813.1205,348348,RELIANCE.BSE
2021-04-26,1746.8913,1787.6863,1742.8802,1766.2176,1330622,RELIANCE.BSE
2021-04-23,1734.8123,1749.3982,1728.4310,1736.0886,370043,RELIANCE.BSE
2021-04-22,1728.4310,1745.2504,1711.6572,1737.5928,1180007,RELIANCE.BSE
2021-04-20,1745.4783,1750.2187,1723.4627,1733.3537,414659,RELIANCE.BSE
2021-04-19,1732.9891,1747.2104,1723.8729,1734.4021,485900,RELIANCE.BSE
2021-04-16,1772.1887,1777.2026,1756.3265,1763.0725,1494385,RELIANCE.BSE
2021-04-15,1750.7657,1787.3672,1744.4755,1772.0976,328742,RELIANCE.BSE
2021-04-13,1754.8680,1768.6790,1748.8057,1761.1581,265483,RELIANCE.BSE
2021-04-12,1783.1738,1792.4723,1732.5789,1742.3788,666100,RELIANCE.BSE
2021-04-09,1825.9743,1829.4385,1805.0982,1807.4228,241161,RELIANCE.BSE
2021-04-08,1832.4012,1842.5202,1817.3139,1827.7975,1534983,RELIANCE.BSE
2021-04-07,1816.1288,1865.2651,1816.1288,1825.7920,281524,RELIANCE.BSE
2021-04-06,1824.3790,1827.7975,1795.8908,1808.3345,337567,RELIANCE.BSE
2021-04-05,1846.0299,1846.0299,1788.4611,1816.6758,253365,RELIANCE.BSE
2021-04-01,1841.1983,1850.5880,1826.2934,1843.0216,246593,RELIANCE.BSE
2021-03-31,1837.2328,1868.7293,1822.3278,1826.1566,207901,RELIANCE.BSE
2021-03-30,1832.0821,1867.4530,1815.9465,1849.3118,266010,RELIANCE.BSE
2021-03-26,1832.3556,1836.8682,1798.6713,1817.9976,800154,RELIANCE.BSE
